name,latitude_deg,longitude_deg
Grantley Adams International Airport,13.074667,-59.491034
Canefield Airport,15.336693,-61.392108
Douglas-Charles Airport,15.546673,-61.301082
Martinique Aimé Césaire International Airport,14.591,-61.003201
Grand Case-l'Espérance Airport,18.100057,-63.047444
St. Jean Airport,17.904398,-62.843333
Marie-Galante Airport,15.868925,-61.270087
Maryse Condé International Airport,16.265443,-61.532754
Maurice Bishop International Airport,12.003996,-61.785302
Cyril E. King Airport,18.337091,-64.977251
Henry E. Rohlsen Airport,17.701413,-64.802608
Khovaling Airport,38.364134,69.986299
Gissar Air Base,38.512298584,68.67250061040001
Farkhor Air Base,37.46979904169999,69.3807983398
Antonio Nery Juarbe Pol Airport,18.45085,-66.675768
Rafael Hernández International Airport,18.4949,-67.129402
Benjamin Rivera Noriega Airport,18.312954,-65.303893
Fernando Luis Ribas Dominicci Airport,18.45680046081543,-66.09809875488281
Eugenio Maria De Hostos Airport,18.255699157714844,-67.14849853515625
Mercedita International Airport,18.008301,-66.563004
José Aponte de la Torre Airport,18.247262,-65.63979
Luis Munoz Marin International Airport,18.4394,-66.001801
Antonio Rivera Rodriguez Airport,18.1348,-65.493599
Robert L. Bradshaw International Airport,17.310845,-62.719117
Vance W. Amory International Airport,17.2057,-62.589901
George F. L. Charles Airport,14.0202,-60.992901
Hewanorra International Airport,13.7332,-60.952599
Mary North Airport,37.66429901123047,61.82699966430664
Queen Beatrix International Airport,12.501056,-70.014281
Flamingo International Airport,12.131,-68.268501
Hato International Airport,12.1889,-68.959801
F. D. Roosevelt Airport,17.4965,-62.979401
Princess Juliana International Airport,18.041,-63.108898
Juancho E. Yrausquin Airport,17.64533,-63.220514
Clayton J. Lloyd International Airport,18.204773,-63.05383
Temelli Air Base,39.73885726928711,32.378639221191406
Çukurhisar Airport,39.84389877319336,30.968000411987305
Keşan Air Base,40.787068,26.606655
John A. Osborne Airport,16.791835,-62.193204
A.N.R. Robinson International Airport,11.149571,-60.831298
Piarco International Airport,10.597811,-61.337463
Terrance B. Lettsome International Airport,18.445492,-64.541707
Virgin Gorda Airport,18.446634,-64.427932
Argyle International Airport,13.159725,-61.148801
J F Mitchell Airport,12.9884,-61.262001
Canouan Airport,12.699,-61.3424
Mustique Airport,12.8879,-61.180199
Union Island International Airport,12.600135,-61.411945
Zuoying Naval Airfield,22.705,120.280998
L.F. Wade International Airport,32.363802,-64.67824
Nizhyn Air Base,51.088535,31.870995
Oktyabrskoe Air Base,45.31999969482422,34.099998474121094
Kirovskoe Air Base,45.16699981689453,35.18299865722656
Melitopol Air Base,46.880001,35.305
Kacha Air Base,44.779764,33.572245
Bila Tserkva Air Base,49.795228,30.024435
Zhovtneve Air Base,45.639999,28.67
Dolgintsevo Air Base,47.887,33.533
Batken Airport,40.042899,70.83784
Almaty International Airport,43.354267,77.042828
Balkhash Airport,46.894246,75.004533
Taldykorgan Airport,45.12255,78.442758
Nursultan Nazarbayev International Airport,51.027035,71.467094
Kokshetau International Airport,53.329102,69.594597
Petropavl International Airport,54.775622,69.187415
Taraz International Airport,42.8536,71.303596
Manas International Airport,43.061298,74.4776
Osh International Airport,40.609001,72.793297
Kant Air Base,42.85319900512695,74.84649658203125
Shymkent International Airport,42.365021,69.47564
Hazrat Sultan International Airport,43.311742,68.550185
Zhezkazgan National Airport,47.708953,67.738094
Sary-Arka Airport,49.670799,73.334396
Baikonur Krayniy International Airport,45.621994,63.210773
Yubileyniy Airfield,46.052421,63.249185
Korkyt Ata International Airport,44.706902,65.592499
Manshuk Mametova International Airport,51.151976,51.543652
Ayaguz Airport,47.919218,80.452194
Ekibastuz Airport,51.590999603271484,75.21499633789062
Oskemen International Airport,50.035033,82.496057
Pavlodar International Airport,52.194982,77.073088
Semei International Airport,50.351295,80.234398
Aktau International Airport,43.860093,51.09086
Atyrau International Airport,47.121318,51.820343
Shalkar Airport,47.904999,59.619999
Aktobe International Airport,50.248116,57.204144
Kostanay International Airport,53.206902,63.550301
Nasosnaya Air Base,40.591599,49.5574
Khojaly Airport,39.901402,46.786999
Kyurdamir Air Base,40.27360153198242,48.16360092163086
Baku Kala Air Base,40.408409,50.200287
Heydar Aliyev International Airport,40.467498779296875,50.04669952392578
Ganja International Airport,40.738692,46.320383
Nakhchivan International Airport,39.188801,45.458401
Gabala International Airport,40.808617,47.725389
Zaqatala International Airport,41.557823,46.669464
Issyk-Kul International Airport,42.585584,76.701181
Shirak International Airport,40.750401,43.859299
Erebuni Airport,40.122100830099996,44.465000152600005
Zvartnots International Airport,40.148941,44.397887
Platon Oyunsky Yakutsk International Airport,62.0933,129.770996
Chulman Airport,56.913898468018,124.91400146484
Moma Airport,66.450861,143.261551
Magan Airport,62.103484,129.545288
Olyokminsk Airport,60.401833,120.476094
Ust-Nera Airport,64.550003,143.115005
Kyzyl-Syr Airport,63.8849983215332,122.7770004272461
Vilyuisk Airport,63.756668,121.693336
Aykhal Airport,65.959198,111.546501
Lensk Airport,60.7206001282,114.825996399
Polyarny Airport,66.400398,112.029999
Mirny Airport,62.534698486328125,114.03900146484375
Saskylakh Airport,71.927902,114.080002
Belaya Gora Airport,68.556227,146.22784
Srednekolymsk Airport,67.4805,153.7364
Chokurdakh Airport,70.6231,147.901993
Cherskiy Airport,68.7406005859375,161.33799743652344
Tiksi Airport,71.697700500488,128.90299987793
Zyryanka Airport,65.7485,150.8889
Zhigansk Airport,66.7965011597,123.361000061
Gudauta Air Base,43.104,40.5793
Dollyar Air Base,40.8876,45.957001
Tbilisi Marneuli Air Base,41.459202,44.783199
Tbilisi Soganlug Air Base,41.649200439453125,44.9364013671875
Vaziani Air Base,41.627998,45.0308
Bolshiye Shiraki Air Base,41.37950134277344,46.3672981262207
Ambrolauri Airport,42.52687,43.13538
David the Builder Kutaisi International Airport,42.177448,42.485353
Alexander Kartveli Batumi International Airport,41.60939,41.600315
Vladislav Ardzinba Sukhum International Airport,42.8582,41.128101
Tbilisi International Airport,41.669201,44.9547
Ignatyevo Airport,50.42539978027344,127.41200256347656
Khabarovsk Novy Airport,48.528338,135.188588
Dzemgi Airport,50.605598,137.080994
Kamenny Ruchey Naval Air Base,49.235703,140.1931
Komsomolsk-on-Amur Airport,50.409000396728516,136.9340057373047
Sovetskaya Gavan (Maygatka) Airport,48.925067,140.035348
Ugolny Yuri Ryktheu Airport,64.734902,177.740997
Provideniya Bay Airport,64.37809753417969,-173.2429962158203
Omsukchan Airport,62.457001,155.744995
Chaybukha Airport,61.834999,160.548004
Keperveem Airport,67.845001,166.139999
Sokol Airport,59.9109992980957,150.72000122070312
Pevek Airport,69.783302,170.597
Seymchan Airport,62.92078,152.422775
Magadan-13 Airport,59.62329864501953,150.9219970703125
Severo-Evensk Airport,61.921786,159.229059
Nikolayevsk-na-Amure Airport,53.154999,140.649994
Okhotsk Airport,59.410065,143.056503
Palana Airport,59.082064,159.891577
Yelizovo Airport,53.168716,158.451068
Yuzhno-Sakhalinsk Airport,46.885461,142.717466
Vladivostok International Airport,43.396256,132.148155
Chita-Kadala International Airport,52.024841,113.305839
Krasnokamensk Airport,50.033108,118.061142
Bratsk Airport,56.3696,101.701822
Zheleznogorsk Airport,56.487701,104.106003
Irkutsk International Airport,52.266707,104.395563
Ust-Kut Airport,56.856701,105.730003
Baikal International Airport,51.808614,107.439652
Boryspil International Airport,50.345001,30.894699
Mariupol International Airport,47.07609939575195,37.44960021972656
Berdyansk Airport,46.814999,36.758099
Dnipro International Airport,48.357201,35.100601
Zaporizhzhia International Airport,47.866962,35.314723
Kryvyi Rih International Airport,48.04330062866211,33.209999084472656
Sevastopol International Airport / Belbek Air Base,44.691822,33.57462
Simferopol International Airport,45.0522,33.975101
Gvardeyskoye (Hvardiiske) Air Base,45.116192,33.976625
Saky Air Base,45.090611,33.598536
Dzhankoy Air Base,45.700901,34.4189
Kharkiv International Airport,49.926943,36.290814
Cherkasy International Airport,49.4156,31.9953
Ihor Sikorsky Kyiv International Airport (Zhuliany),50.40194,30.45194
Hostomel Airport,50.6035,30.1919
Ozerne Air Base,50.158298,28.7383
Khmelnytskyi Airport,49.359699,26.933399
Ivano-Frankivsk International Airport,48.88420104980469,24.686100006103516
Lviv International Airport,49.8125,23.9561
Chernivtsi International Airport,48.259300231933594,25.98080062866211
Rivne International Airport,50.60710144042969,26.141599655151367
Uzhhorod International Airport,48.6343,22.263399
Kherson International Airport,46.6758,32.506401
Odesa International Airport,46.427196,30.672649
Vinnytsia/Gavyryshivka International Airport,49.242531,28.613778
Talagi Airport,64.60030364990234,40.71670150756836
Vaskovo Airport,64.441704,40.4217
Naryan Mar Airport,67.639999,53.121899
Amderma Airport,69.76329803466797,61.556400299072266
Kotlas Airport,61.235801696777344,46.6974983215332
Pulkovo Airport,59.800301,30.262501
Pushkin Airport,59.685001,30.338301
Emperor Nicholas II Murmansk Airport,68.7817,32.750801
Princess Olga Pskov International Airport,57.781316,28.39384
Petrozavodsk Airport,61.885201,34.154701
Peski Airfield,61.831944,34.295555
Cherepovets Airport,59.273601532,38.015800476100004
Velikiy Ustyug Airport,60.7883,46.259998
Vologda Airport,59.282501,39.944401
Brest International Airport,52.108138,23.89676
Gomel Airport,52.527000427246094,31.016700744628906
Vitebsk Vostochny Airport,55.126499176025,30.349599838257
Khrabrovo Airport,54.889882,20.598216
Baranavichi Air Base,53.099998,26.049999
Hrodna Airport,53.602001,24.053801
Minsk National Airport,53.888071,28.039964
Babruisk Air Base,53.105,29.205
Mogilev Airport,53.954898834228516,30.09510040283203
Abakan International Airport,53.740002,91.385002
Barnaul Gherman Titov International Airport,53.361285,83.539701
Gorno-Altaysk Airport,51.969204,85.836539
Alexei Leonov Kemerovo International Airport,55.2701,86.107201
Baykit Airport,61.676701,96.355003
Yeniseysk Airport,58.474201,92.112503
Podkamennaya Tunguska Airport,61.589699,89.994003
Severo-Yeniseysk Airport,60.373299,93.011703
Vanavara Airport,60.356229,102.309641
Krasnoyarsk International Airport,56.175743,92.485788
Krasnoyarsk Cheremshanka Airport,56.177584,92.545881
Achinsk Airport,56.269185,90.57511
Kyzyl Airport,51.669399,94.400597
Yeltsovka Airport,55.0924,83.004501
Novosibirsk Tolmachevo Airport,55.019756,82.618675
Omsk Central Airport,54.963124,73.312418
Omsk Severny Airport,54.974998,73.555
Strezhevoy Airport,60.7094,77.660004
Tomsk Kamov Airport,56.380299,85.208298
Spichenkovo Airport,53.811401,86.877197
Dikson Airport,73.517807,80.379669
Nagurskoye,80.803207,47.663586
Khatanga Airport,71.97810363769531,102.49099731445312
Svetlogorsk Airport,66.839996,88.403336
Igarka Airport,67.437202,86.621902
Alykel International Airport,69.307951,87.325906
Anapa Vityazevo Airport,45.002102,37.347301
Gelendzhik Airport,44.5820926295,38.0124807358
Krasnodar Pashkovsky International Airport,45.034465,39.174215
Akhmat Kadyrov Grozny International Airport,43.388106,45.699772
Makhachkala Uytash International Airport,42.816799,47.652302
Mineralnye Vody Airport,44.225101,43.081902
Nalchik Airport,43.512901,43.6366
Vladikavkaz Beslan International Airport,43.205101,44.606602
Magas Airport,43.323268,45.012568
Stavropol Shpakovskoye Airport,45.10919952392578,42.11280059814453
Dudinka Airport,69.375,86.15667
Platov International Airport,47.493888,39.924722
Taganrog Yuzhny Airport,47.1983333,38.8491667
Sochi International Airport,43.449902,39.9566
Astrakhan Narimanovo Boris M. Kustodiev International Airport,46.282843,48.010511
Elista Airport,46.3739013671875,44.33089828491211
Volgograd International Airport,48.78134,44.339194
Yuma Auxiliary Army Airfield 2,32.547501,-114.511786
Kurchatov Chelyabinsk International Airport,55.303141,61.504927
Magnitogorsk International Airport,53.391991,58.755235
Sabetta International Airport,71.219167,72.052222
Bovanenkovo Airport,70.315278,68.333611
Salekhard Airport,66.5907974243164,66.61100006103516
Berezovo Airport,63.92100143432617,65.03050231933594
Khanty Mansiysk Airport,61.0285,69.086098
Nyagan Airport,62.110001,65.614998
Beloyarskiy Airport,63.686901,66.698601
Sovetskiy Airport,61.326622009277344,63.60191345214844
Uray Airport,60.103298,64.826698
Izhevsk Airport,56.834524,53.462172
Pobedilovo Airport,58.503883,49.347831
Nadym Airport,65.48090362548828,72.69889831542969
Novy Urengoy Airport,66.06939697265625,76.52030181884766
Nizhnevartovsk Airport,60.949299,76.483597
Perm International Airport,57.914501,56.021198
Kogalym International Airport,62.190399169921875,74.53379821777344
Nefteyugansk Airport,61.108299,72.650002
Noyabrsk Airport,63.18330001831055,75.2699966430664
Surgut International Airport,61.340501,73.405782
Uktus Airport,56.701698,60.790001
Koltsovo Airport,56.743099212646,60.802700042725
Tobolsk Remezov Airport,58.059712,68.347997
Roshchino International Airport,57.178984,65.327696
Kurgan Airport,55.4753,65.415604
Ashgabat Bezmein Air Base,38.012001,58.195
Ashgabat International Airport,37.986801,58.361
Turkmenbashi International Airport,40.063301,53.007198
Mary International Airport,37.62353,61.895668
Daşoguz Airport,41.759853,59.836149
Türkmenabat International Airport,38.930662,63.563982
Dushanbe International Airport,38.543746,68.822977
Kulob Airport,37.98809814453125,69.80500030517578
Khujand International Airport,40.215401,69.694702
Qurghonteppa International Airport,37.86640167236328,68.86470031738281
Namangan International Airport,40.984622,71.5578
Andijan International Airport,40.727699,72.293999
Fergana International Airport,40.358799,71.745003
Nukus International Airport,42.4884,59.623299
Urgench International Airport,41.58274,60.64338
Navoi International Airport,40.117599,65.172658
Bukhara International Airport,39.775002,64.483299
Samarkand International Airport,39.698187,66.98421
Termez Airport,37.287261,67.311869
Tashkent East Airport,41.312889,69.395535
Tashkent International Airport,41.2579,69.281197
Zomin Airport,40.01402,68.41103
Kostroma Sokerkino Airport,57.796902,41.019402
Grabtsevo Airport,54.5499992371,36.3666687012
Ivanovo South Airport,56.93939971923828,40.940799713134766
Staroselye Airport,58.104198,38.929401
Bryansk International Airport,53.214199,34.176399
Zhukovsky International Airport,55.553299,38.150002
Domodedovo International Airport,55.408798,37.9063
Golden Ring Yaroslavl International Airport,57.560699,40.157398
Sheremetyevo International Airport,55.976858,37.41121
Migalovo Air Base,56.82469940185547,35.7577018737793
Tretyakovo Airport,54.904999,39.026669
Chkalovskiy Air Base,55.8783,38.061699
Belgorod International Airport,50.643798828125,36.5900993347168
Kursk East Airport,51.7505989074707,36.29560089111328
Lipetsk Airport,52.70280075073242,39.53779983520508
Voronezh International Airport,51.813683,39.231711
Donskoye Airport,52.806099,41.4828
Vnukovo International Airport,55.591499,37.261501
Ukhta Airport,63.566898,53.804699
Inta Airport,66.053372,60.105786
Vuktyl Airport,63.823299,57.279999
Pechora Airport,65.121101,57.130798
Usinsk Airport,66.0047,57.367199
Izhma Airport,65.0317,53.970001
Vorkuta Airport,67.488602,63.993099
Ust-Tsylma Airport,65.437294,52.200336
Syktyvkar Airport,61.64699935913086,50.84510040283203
Nizhny Novgorod / Strigino International Airport,56.227351,43.785152
Bugulma Airport,54.641184,52.800229
Kazan International Airport,55.606201,49.278702
Begishevo Airport,55.564701,52.092499
Borisoglebskoye Airport,55.866699,49.133301
Yoshkar-Ola Airport,56.7006,47.904701
Cheboksary Airport,56.090302,47.347301
Ulyanovsk Baratayevka Airport,54.268299,48.2267
Ulyanovsk Vostochny Airport,54.401001,48.8027
Orenburg Central Airport,51.792668,55.457229
Orsk Airport,51.072498,58.5956
Penza Airport,53.110599517822266,45.02109909057617
Saransk International Airport,54.12513,45.212257
Balakovo Airport,51.858299,47.745602
Gagarin International Airport,51.712778,46.171111
Ufa International Airport,54.557498931885,55.874401092529
Buguruslan Severny Airport,53.718399,52.371899
Bezymyanka Airfield,53.220001,50.325001
Kurumoch International Airport,53.504902,50.164299
"Rewa Airport, Chorhata, REWA",24.503401,81.220299
Gondia Airport,21.526817,80.290347
Sardar Vallabh Patel International Airport,23.0772,72.634697
Akola Airport,20.698931,77.056883
Aurangabad Airport,19.862875,75.396312
Chhatrapati Shivaji Maharaj International Airport,19.088699,72.867897
Bhuj Airport,23.2877998352,69.6701965332
Belagavi Airport,15.8593,74.618301
Vadodara International Airport,22.336201,73.226303
Raja Bhoj International Airport,23.2875,77.337402
Bhavnagar Airport,21.752199173,72.1852035522
Daman Airport,20.434401,72.843201
Hubballi Airport,15.361084,75.082096
Rajkot International Airport,22.378824,71.039391
Devi Ahilya Bai Holkar International Airport,22.721404,75.80051
Jabalpur Airport,23.177799,80.052002
Jamnagar Airport,22.465499877929688,70.01260375976562
Kandla Airport,23.1127,70.100304
Khajuraho Airport,24.8172,79.918602
Kolhapur Airport,16.6647,74.289398
Keshod Airport,21.317101,70.270401
Murod Kond Airport,18.411501,76.464699
Nanded Airport,19.1833,77.316704
Dr. Babasaheb Ambedkar International Airport,21.092199,79.047203
Nashik International Airport,20.119101,73.912903
Pune International Airport,18.5821,73.919701
Porbandar Airport,21.649524,69.656405
Ratnagiri Airport,17.013599,73.327797
Rajkot Airport,22.3092,70.779503
Swami Vivekananda Airport,21.180401,81.7388
Shirdi International Airport,19.689211,74.373655
Solapur Airport,17.6280002594,75.93479919430001
Surat International Airport,21.115531,72.743251
Maharana Pratap Airport,24.617700576799997,73.89610290530001
Bandaranaike International Colombo Airport,7.180759906768799,79.88410186767578
Anuradhapura Airport,8.301542,80.42848
Batticaloa International Airport,7.705073,81.677163
Colombo Ratmalana International Airport,6.821638,79.885859
Ampara Airport,7.336745,81.623869
Hingurakgoda Air Force Base,8.04981,80.9814
Jaffna International Airport,9.79233,80.070099
Koggala Airport,5.993680000305176,80.32029724121094
China Bay Airport,8.539159,81.18128
Mattala Rajapaksa International Airport,6.283878,81.124163
Battambang Airport,13.0956,103.223999
Phnom Penh International Airport,11.547155,104.844699
Ratanakiri Airport,13.729999542236328,106.98699951171875
Siem Reap-Angkor International Airport,13.36974,104.223831
Sihanouk International Airport,10.570557,103.632067
Along Airport,28.17530059814453,94.802001953125
Agartala - Maharaja Bir Bikram Airport,23.886999,91.240402
Bagdogra Airport,26.6812,88.328598
Shillong Airport,25.70359992980957,91.97869873046875
Lal Bahadur Shastri International Airport,25.452171,82.862549
Biju Patnaik International Airport,20.251021,85.814747
Bilaspur Airport,21.9884,82.111
Netaji Subhash Chandra Bose International Airport,22.654012,88.44765
Dhanbad Airport,23.834,86.425301
Kazi Nazrul Islam Airport,23.6225,87.243
Darbhanga Airport,26.192801,85.916901
Gorakhpur Airport,26.739700317399997,83.4496994019
Lokpriya Gopinath Bordoloi International Airport,26.106654,91.585226
Gaya Airport,24.744301,84.951202
Hashimara Air Force Station,26.698299,89.369102
Bir Tikendrajit International Airport,24.76,93.896698
Sonari Airport,22.813706,86.168981
Jorhat Airport,26.730456,94.175416
Kushinagar International Airport,26.776534,83.889214
Kailashahar Airport,24.308657,92.00768
Silchar Airport,24.9129009247,92.97869873050001
Lengpui Airport,23.840599,92.619698
Lilabari North Lakhimpur Airport,27.295682,94.097266
Dibrugarh Airport,27.4839000702,95.0168991089
Dimapur Airport,25.883899688699998,93.77110290530001
Muzaffarpur Airport,26.119101,85.313698
Panagarh Air Force Station,23.474300384499998,87.4274978638
Jay Prakash Narayan Airport,25.591299,85.087997
Birsa Munda Airport,23.314300537100003,85.3217010498
Rourkela Airport,22.256571,84.815193
Tezpur Airport,26.7091007232666,92.78469848632812
Visakhapatnam International Airport,17.723506,83.227729
Ziro Airport,27.588301,93.828102
Barisal Airport,22.801001,90.301201
Cox's Bazar Airport,21.457517,91.963263
Shah Amanat International Airport,22.249599,91.813301
Hazrat Shahjalal International Airport,23.843347,90.397783
Ishurdi Airport,24.1525,89.0494
Jessore Airport,23.1838,89.160797
Shah Makhdum Airport,24.437201,88.616501
Saidpur Airport,25.759199,88.908897
Osmany International Airport,24.963071,91.866903
Hong Kong International Airport,22.31184,113.914862
Shek Kong Air Base,22.4366,114.080002
Agra Airport / Agra Air Force Station,27.157975,77.961025
Prayagraj Airport,25.4401,81.733902
Ambala Air Force Station,30.368099,76.816704
Sri Guru Ram Das Ji International Airport,31.7096,74.797302
Nal Airport,28.070601,73.207199
Kullu Manali Airport,31.876699,77.154404
Bhatinda Air Force Station,30.2701,74.755798
Bareilly Air Force Station,28.4221,79.450798
Shaheed Bhagat Singh International Airport,30.6735,76.788498
Kanpur Airport,26.404301,80.410103
Safdarjung Airport,28.585453,77.203563
Dehradun Jolly Grant Airport,30.189243,78.176651
Indira Gandhi International Airport,28.55563,77.09519
Kangra Airport,32.164902,76.263018
Gwalior Airport,26.29330062866211,78.22779846191406
Maharaja Agrasen International Airport,29.186065,75.74142
Halwara International Airport,30.748501,75.629799
Jodhpur Airport,26.251100540161133,73.04889678955078
Jaipur International Airport,26.8242,75.812202
Jaisalmer Airport,26.8887,70.864998
Jammu Airport,32.688849,74.838152
Kishangarh Airport Ajmer,26.591007,74.812956
Kota Airport,25.160200119,75.84559631350001
Ludhiana Airport,30.854700088500977,75.95259857177734
Leh Kushok Bakula Rimpochee Airport,34.135899,77.546501
Chaudhary Charan Singh International Airport,26.760599,80.889297
Moradabad Airport,28.81746,78.92187
Pathankot Airport,32.233611,75.634444
Pantnagar Airport,29.0334,79.473701
Sirsa Air Force Station,29.5606,75.006104
Sheikh ul Alam International Airport,33.987099,74.7742
Udhampur Air Force Station,32.902152,75.155709
Luang Phabang International Airport,19.904273,102.167191
Pakse International Airport,15.133973,105.779871
Savannakhet Airport,16.55660057067871,104.76000213623047
Sam Neua Airport,20.4184,104.067001
Wattay International Airport,17.985052,102.566692
Aeropuerto Nacional Doctor Juan Plate,-22.159371,-57.942395
Macau International Airport,22.149599,113.592003
Long Thanh International Airport (Under Construction),10.772842,107.040596
Gautam Buddha International Airport,27.504591,83.414618
Janakpur Airport,26.708799,85.922401
Tribhuvan International Airport,27.6966,85.3591
Nepalgunj Airport,28.1036,81.667
Pokhara Domestic Airport,28.200621,83.981203
Taplejung Airport,27.3509,87.69525
Biratnagar Airport,26.48150062561035,87.26399993896484
Campbell Bay Airport / INS Baaz,7.01304,93.922798
Agatti Airport,10.8237,72.176003
HAL Airport,12.95,77.668198
Bellary Airport,15.162799835205078,76.88279724121094
Kempegowda International Airport Bengaluru,13.1979,77.706299
Bidar Airport / Bidar Air Force Station,17.9081,77.487099
Vijayawada International Airport,16.530011,80.804888
Coimbatore International Airport,11.03,77.043404
Cochin International Airport,10.151047,76.400838
Calicut International Airport,11.135996,75.955152
Kadapa Airport,14.513154,78.769183
Car Nicobar Air Force Base,9.153056,92.819273
Dundigul Air Force Academy,17.627199173,78.4033966064
Manohar International Airport,15.744257,73.860625
Goa Dabolim International Airport,15.380062,73.833328
Rajiv Gandhi International Airport,17.231318,78.429855
Begumpet Airport,17.4531,78.467598
Kannur International Airport,11.916343,75.544979
Kurnool Airport,15.716288,78.16923
Madurai Airport,9.83450984955,78.09339904790001
Mangaluru International Airport,12.95542,74.884934
Chennai International Airport,12.990005,80.169296
Mysore Airport,12.229751,76.653683
Veer Savarkar International Airport / INS Utkrosh,11.640194,92.72902
Pondicherry Airport,11.968,79.812
Sri Sathya Sai Airport,14.1492996216,77.7910995483
Rajahmundry Airport,17.105799,81.813204
Salem Airport,11.78330039978,78.06559753418
Tirupati International Airport,13.631988,79.539869
Tiruchirappalli International Airport,10.762915,78.717741
Thiruvananthapuram International Airport,8.481889,76.920029
Gelephu Airport,26.88456,90.46412
Paro International Airport,27.4032,89.424599
Maafaru International Airport,5.817407,73.468404
Gan International Airport,-0.692975,73.152627
Hanimaadhoo International Airport,6.743235,73.167072
Kadhdhoo Airport,1.8591699600219727,73.52189636230469
Velana International Airport,4.19183,73.529099
Kaadedhdhoo Airport,0.488131,72.996902
Villa International Airport Maamigili,3.471751,72.832633
Don Mueang International Airport,13.9126,100.607002
Kamphaeng Saen Airport,14.1020002365,99.9171981812
Khok Kathiam Airport,14.87462,100.663397
Trat Airport,12.2746,102.319
Suvarnabhumi Airport,13.6811,100.747002
U-Tapao–Rayong–Pattaya International Airport,12.6799,101.004997
Chiang Mai International Airport,18.766799926799997,98.962600708
Mae Hong Son Airport,19.3013,97.9758
Lampang Airport,18.27090072631836,99.50420379638672
Nan Airport,18.807899475097656,100.78299713134766
Phrae Airport,18.1322,100.165001
Mae Fah Luang - Chiang Rai International Airport,19.952299,99.882896
Phetchabun Airport,16.6760005951,101.194999695
Hua Hin Airport,12.6361999512,99.951499939
Takhli Royal Thai Air Force Base,15.2773,100.295998
Mae Sot Airport,16.699899673461914,98.54509735107422
Sukhothai Airport,17.238000869750977,99.81819915771484
Phitsanulok Airport,16.7829,100.278999
Tak Airport,16.896,99.253304
Surat Thani Airport,9.13259983063,99.135597229
Narathiwat Airport,6.5199198722839355,101.74299621582031
Chumphon Airport,10.7112,99.361702
Nakhon Si Thammarat Airport,8.539620399475098,99.9447021484375
Krabi Airport,8.09912014008,98.9861984253
Songkhla Airport,7.186560153961182,100.60800170898438
Pattani Airport,6.78546,101.153999
Samui International Airport,9.54779,100.061996
Cha Eian Airport,8.47115,99.955597
Phuket International Airport,8.113257,98.3174
Ranong Airport,9.77762,98.585503
Hat Yai International Airport,6.93321,100.392998
Trang Airport,7.50874,99.6166
Udon Thani International Airport,17.386186,102.788577
Sakon Nakhon Airport,17.195100784301758,104.11900329589844
Surin Airport,14.868300437927,103.49800109863
Khon Kaen Airport,16.466600418099997,102.783996582
Loei Airport,17.43910026550293,101.72200012207031
Buri Ram Airport,15.2295,103.252998
Nakhon Ratchasima Airport,14.9495,102.313004
Ubon Ratchathani Airport,15.2512998581,104.870002747
Roi Et Airport,16.1168,103.774002
Nakhon Phanom Airport,17.383801,104.642998
Buon Ma Thuot Airport,12.668299675,108.120002747
Cat Bi International Airport,20.817428,106.724315
Cà Mau Airport,9.177667,105.177778
Cam Ranh International Airport / Cam Ranh Air Base,11.9982,109.219002
Con Dao Airport,8.73183,106.633003
Can Tho International Airport,10.083397,105.709371
Dien Bien Phu Airport,21.3974990845,103.008003235
Dong Hoi Airport,17.515,106.590556
Lien Khuong Airport,11.750556,108.366997
Da Nang International Airport,16.0439,108.198997
Gia Lam Air Base,21.040501,105.886002
Noi Bai International Airport,21.221201,105.806999
Phu Bai International Airport,16.400628,107.703094
Phu Cat Airport,13.955,109.042
Pleiku Airport,14.004500389099121,108.01699829101562
Phú Quốc International Airport,10.169783,103.99353
Rach Gia Airport,9.95802997234,105.132379532
Dong Tac Airport,13.0496,109.334
Tan Son Nhat International Airport,10.8188,106.652
Van Don International Airport,21.120693,107.41539
Vinh Airport,18.7376003265,105.67099762
Dawei Airport,14.103899955749512,98.20359802246094
Kengtung Airport,21.301599502563477,99.63600158691406
Kyaukpyu Airport,19.42639923095703,93.53479766845703
Kawthoung Airport,10.049300193786621,98.53800201416016
Loikaw Airport,19.691499710083008,97.21479797363281
Lashio Airport,22.9778995513916,97.752197265625
Mandalay International Airport,21.702199935913086,95.97789764404297
Myeik Airport,12.439800262451172,98.62149810791016
Myitkyina Airport,25.3836,97.351898
Meiktila Air Base,20.88640022277832,95.89279174804688
Momeik Airport,23.092500686645508,96.64530181884766
Mong Hsat Airport,20.516799926757812,99.25679779052734
Nampong Air Base,25.354400634799998,97.2951965332
Namsang Airport,20.890499114990234,97.73590087890625
Nay Pyi Taw International Airport,19.623501,96.200996
Putao Airport,27.32990074157715,97.42630004882812
Shante Air Base,20.941699981689453,95.91449737548828
Sittwe Airport,20.133165,92.870693
Thandwe Airport,18.4606990814209,94.30010223388672
Tachileik Airport,20.483800888061523,99.9354019165039
Yangon International Airport,16.907300949099998,96.1332015991
Sultan Hasanuddin International Airport,-5.075539,119.553702
Frans Kaisiepo Airport,-1.19002,136.108002
Douw Aturure Airport,-3.397973,135.393071
Stevanus Rumbewas Airport,-1.82842,136.062402
Mozes Kilangin Airport,-4.52978,136.887388
Denpasar I Gusti Ngurah Rai International Airport,-8.748409,115.167123
Lombok International Airport,-8.759962,116.278169
Sultan Babullah Airport,0.831012,127.381611
